YEAR,MONTH,TRACT,TYPE,CONSUMPTION,CONNECTIONS
2000,2,103600,Business,57,2
2000,2,103600,Duplex,2016,79
2000,2,103600,Miscellaneous,0,4
2000,2,103600,Restaurant,96,1
2000,2,103600,School or Church or Charity,75,4
2000,2,103600,Single Residence,15527,891
2000,2,103600,Triplex,26,2
2000,2,103700,Business,248,13
2000,2,103700,Duplex,2108,93
2000,2,103700,Parks & Municipals,11,1
2000,2,103700,Restaurant,95,3
2000,2,103700,School or Church or Charity,86,2
2000,2,103700,Single Residence,12696,940
2000,2,103700,Triplex,24,1
2000,2,103800,Apartment,264,4
2000,2,103800,Business,847,18
2000,2,103800,Duplex,3499,131
2000,2,103800,Fourplex,111,3
2000,2,103800,Miscellaneous,54,1
2000,2,103800,Restaurant,319,2
2000,2,103800,School or Church or Charity,427,3
2000,2,103800,Single Residence,9719,680
2000,2,103800,Triplex,48,2
2000,2,103900,Apartment,762,6
2000,2,103900,Business,1098,19
2000,2,103900,Duplex,2035,78
2000,2,103900,Fourplex,45,1
2000,2,103900,Miscellaneous,0,2
2000,2,103900,Restaurant,63,1
2000,2,103900,School or Church or Charity,169,6
2000,2,103900,Single Residence,17313,1189
2000,2,104000,Business,2178,33
2000,2,104000,Duplex,2033,77
2000,2,104000,School or Church or Charity,898,5
2000,2,104000,Single Residence,17499,1085
2000,2,104000,Triplex,28,1
2000,2,104100,Apartment,861,8
2000,2,104100,Business,91,4
2000,2,104100,Duplex,1780,67
2000,2,104100,Miscellaneous,0,3
2000,2,104100,School or Church or Charity,389,7
2000,2,104100,Single Residence,15059,863
2000,2,104100,Triplex,54,1
2000,2,104200,Apartment,3132,16
2000,2,104200,Business,678,21
2000,2,104200,Duplex,2962,110
2000,2,104200,Fourplex,61,2
2000,2,104200,Hotel or Motel,345,1
2000,2,104200,Miscellaneous,7380,10
2000,2,104200,Restaurant,304,1
2000,2,104200,School or Church or Charity,163,9
2000,2,104200,Single Residence,36472,1945
2000,2,104200,Triplex,118,3
2000,2,104300,Apartment,3942,16
2000,2,104300,Business,1562,28
2000,2,104300,Duplex,1877,75
2000,2,104300,Fourplex,51,1
2000,2,104300,Miscellaneous,0,2
2000,2,104300,Restaurant,342,1
2000,2,104300,School or Church or Charity,704,11
2000,2,104300,Single Residence,9438,622
2000,2,104400,Business,726,11
2000,2,104400,Duplex,1065,33
2000,2,104400,Miscellaneous,155,5
2000,2,104400,Single Residence,13253,625
2000,2,104700,Apartment,2625,27
2000,2,104700,Business,484,26
2000,2,104700,Duplex,3151,164
2000,2,104700,Fourplex,266,6
2000,2,104700,Miscellaneous,6,9
2000,2,104700,Restaurant,5,1
2000,2,104700,School or Church or Charity,44,4
2000,2,104700,Single Residence,11537,1370
2000,2,104700,Triplex,117,5
2000,2,104800,Apartment,1135,13
2000,2,104800,Business,701,32
2000,2,104800,Duplex,2518,177
2000,2,104800,Fourplex,46,2
2000,2,104800,Miscellaneous,0,4
2000,2,104800,Parks & Municipals,4,1
2000,2,104800,Restaurant,1,1
2000,2,104800,School or Church or Charity,123,8
2000,2,104800,Single Residence,9299,1423
2000,2,104800,Triplex,56,3
2000,2,104900,Apartment,553,8
2000,2,104900,Business,1742,35
2000,2,104900,Duplex,1780,69
2000,2,104900,Fourplex,3680,77
2000,2,104900,Industry,87,1
2000,2,104900,Miscellaneous,28,6
2000,2,104900,Restaurant,138,1
2000,2,104900,School or Church or Charity,28,3
2000,2,104900,Single Residence,9003,686
2000,2,104900,Triplex,269,10
2000,2,110103,Miscellaneous,0,1
2000,2,110103,Single Residence,87,5
2000,2,110200,School or Church or Charity,26,1
2000,2,110300,Business,7,4
2000,2,110300,Duplex,134,10
2000,2,110300,Single Residence,487,63
2000,2,111400,Business,0,1
2000,2,111400,Duplex,35,2
2000,2,111400,Fourplex,28,1
2000,2,111400,Single Residence,297,16
2000,2,111400,Triplex,105,2
2000,2,111802,Apartment,1073,13
2000,2,111802,Business,1502,18
2000,2,111802,Duplex,164,17
2000,2,111802,Single Residence,464,49
2000,2,111802,Triplex,9,1
2000,2,113906,Business,4178,34
2000,2,113906,Industry,8601,4
2000,2,113906,Miscellaneous,87,7
2000,2,114000,Apartment,948,6
2000,2,114000,Business,34208,625
2000,2,114000,Duplex,512,21
2000,2,114000,Fourplex,294,3
2000,2,114000,Hotel or Motel,21245,61
2000,2,114000,Industry,1512,19
2000,2,114000,Miscellaneous,8,5
2000,2,114000,Parks & Municipals,6,2
2000,2,114000,Restaurant,2201,23
2000,2,114000,School or Church or Charity,151,3
2000,2,114000,Single Residence,1616,99
2000,2,114000,Triplex,102,3
2000,2,114100,Apartment,963,10
2000,2,114100,Business,6484,103
2000,2,114100,Duplex,1869,77
2000,2,114100,Fourplex,1155,22
2000,2,114100,Hotel or Motel,198,4
2000,2,114100,Miscellaneous,16,13
2000,2,114100,Restaurant,1242,15
2000,2,114100,School or Church or Charity,1810,12
2000,2,114100,Single Residence,10293,678
2000,2,114100,Triplex,62,2
2000,2,114500,Business,70432,888
2000,2,114500,Industry,9900,29
2000,2,114500,Miscellaneous,43,16
2000,2,114500,Single Residence,103,6
2000,2,114700,Business,2006,44
2000,2,114700,Duplex,213,7
2000,2,114700,Fourplex,226,3
2000,2,114700,Hotel or Motel,211,1
2000,2,114700,Industry,2371,5
2000,2,114700,Miscellaneous,57,5
2000,2,114700,Parks & Municipals,13,4
2000,2,114700,Restaurant,274,1
2000,2,114700,School or Church or Charity,348,8
2000,2,114700,Single Residence,19588,1229
2000,2,114700,Triplex,84,2
2000,2,114800,Apartment,473,7
2000,2,114800,Business,75,6
2000,2,114800,Duplex,511,18
2000,2,114800,Fourplex,47,1
2000,2,114800,Hospital,351,2
2000,2,114800,Miscellaneous,113,11
2000,2,114800,School or Church or Charity,41,2
2000,2,114800,Single Residence,25590,1231
2000,2,114800,Triplex,13,1
2000,2,980000,Business,26187,310
2000,2,980000,Hotel or Motel,4823,51
2000,2,980000,Industry,62,7
2000,2,980000,Miscellaneous,103,43
2000,3,100100,Apartment,540,11
2000,3,100100,Business,3793,184
2000,3,100100,Duplex,564,54
2000,3,100100,Fourplex,91,5
2000,3,100100,Hotel or Motel,329,2
2000,3,100100,Industry,113337,27
2000,3,100100,Miscellaneous,2,6
2000,3,100100,Parks & Municipals,0,3
2000,3,100100,School or Church or Charity,1246,14
2000,3,100100,Single Residence,2505,297
2000,3,100100,Triplex,86,6
2000,3,100200,Apartment,37,2
2000,3,100200,Business,6908,25
2000,3,100200,Duplex,784,82
2000,3,100200,Fourplex,157,5
2000,3,100200,Industry,2377,8
2000,3,100200,Miscellaneous,2,2
2000,3,100200,Parks & Municipals,170,7
2000,3,100200,School or Church or Charity,1,2
2000,3,100200,Single Residence,2782,328
2000,3,100200,Triplex,37,4
2000,3,100306,Apartment,3544,16
2000,3,100306,Business,2242,54
2000,3,100306,Duplex,314,14
2000,3,100306,Fourplex,1077,25
2000,3,100306,Hotel or Motel,1471,4
2000,3,100306,Miscellaneous,0,2
2000,3,100306,Parks & Municipals,0,2
2000,3,100306,Restaurant,256,4
2000,3,100306,School or Church or Charity,178,2
2000,3,100306,Single Residence,6996,590
2000,3,100307,Apartment,1317,18
2000,3,100307,Duplex,103,5
2000,3,100307,Fourplex,50,2
2000,3,100307,Parks & Municipals,0,4
2000,3,100307,School or Church or Charity,70,7
2000,3,100307,Single Residence,8683,1020
2000,3,100308,Apartment,6661,49
2000,3,100308,Business,1409,20
2000,3,100308,Duplex,308,17
2000,3,100308,Fourplex,574,20
2000,3,100308,Miscellaneous,0,1
2000,3,100308,Parks & Municipals,21,15
2000,3,100308,Restaurant,27,2
2000,3,100308,School or Church or Charity,10,3
2000,3,100308,Single Residence,3110,355
2000,3,100500,Apartment,6533,16
2000,3,100500,Business,279,11
2000,3,100500,Duplex,569,40
2000,3,100500,Fourplex,588,16
2000,3,100500,Miscellaneous,3,2
2000,3,100500,Parks & Municipals,0,9
2000,3,100500,Restaurant,202,4
2000,3,100500,School or Church or Charity,251,3
2000,3,100500,Single Residence,9757,1328
2000,3,100600,Apartment,2930,23
2000,3,100600,Business,6200,78
2000,3,100600,Duplex,1265,89
2000,3,100600,Fourplex,855,32
2000,3,100600,Hotel or Motel,248,1
2000,3,100600,Industry,2,1
2000,3,100600,Miscellaneous,186,12
2000,3,100600,Parks & Municipals,49,9
2000,3,100600,Restaurant,460,8
2000,3,100600,School or Church or Charity,506,16
2000,3,100600,Single Residence,10491,1272
2000,3,100600,Triplex,251,11
2000,3,100700,Apartment,3661,47
2000,3,100700,Business,251,19
2000,3,100700,Duplex,1322,106
2000,3,100700,Fourplex,838,41
2000,3,100700,Industry,13,1
2000,3,100700,Miscellaneous,1,5
2000,3,100700,Parks & Municipals,1139,18
2000,3,100700,Restaurant,24,1
2000,3,100700,School or Church or Charity,114,7
2000,3,100700,Single Residence,2698,422
2000,3,100700,Triplex,347,25
2000,3,100800,Apartment,6369,44
2000,3,100800,Business,4643,36
2000,3,100800,Duplex,411,42
2000,3,100800,Fourplex,313,19
2000,3,100800,Hotel or Motel,983,6
2000,3,100800,Miscellaneous,-278,10
2000,3,100800,Parks & Municipals,0,11
2000,3,100800,Restaurant,172,2
2000,3,100800,School or Church or Charity,5245,25
2000,3,100800,Single Residence,491,81
2000,3,100800,Triplex,144,18
2000,3,101000,Apartment,321,11
2000,3,101000,Business,587,11
2000,3,101000,Duplex,1729,169
2000,3,101000,Fourplex,271,14
2000,3,101000,Hospital,3167,3
2000,3,101000,Miscellaneous,529,4
2000,3,101000,Parks & Municipals,0,1
2000,3,101000,School or Church or Charity,7043,8
2000,3,101000,Single Residence,5959,964
2000,3,101000,Triplex,216,15
2000,3,101101,Apartment,2871,47
2000,3,101101,Business,1070,40
2000,3,101101,Duplex,585,53
2000,3,101101,Fourplex,734,43
2000,3,101101,Miscellaneous,24,9
2000,3,101101,Parks & Municipals,0,1
2000,3,101101,Restaurant,243,3
2000,3,101101,School or Church or Charity,97,3
2000,3,101101,Single Residence,1694,286
2000,3,101101,Triplex,269,17
2000,3,101102,Apartment,9392,62
2000,3,101102,Business,509,12
2000,3,101102,Duplex,536,51
2000,3,101102,Fourplex,697,41
2000,3,101102,Hotel or Motel,9,1
2000,3,101102,Miscellaneous,0,7
2000,3,101102,Parks & Municipals,0,6
2000,3,101102,School or Church or Charity,201,9
2000,3,101102,Single Residence,1210,176
2000,3,101102,Triplex,427,24
2000,3,101200,Apartment,4163,68
2000,3,101200,Business,801,31
2000,3,101200,Duplex,935,100
2000,3,101200,Fourplex,1220,67
2000,3,101200,Hotel or Motel,23,1
2000,3,101200,Miscellaneous,0,4
2000,3,101200,Parks & Municipals,477,27
2000,3,101200,School or Church or Charity,60,3
2000,3,101200,Single Residence,5528,853
2000,3,101200,Triplex,307,29
2000,3,101400,Apartment,7430,14
2000,3,101400,Business,7940,91
2000,3,101400,Hospital,8486,20
2000,3,101400,Miscellaneous,3852,34
2000,3,101400,Parks & Municipals,52,12
2000,3,101400,School or Church or Charity,53847,27
2000,3,101400,Single Residence,308,32
2000,3,101500,Apartment,4448,69
2000,3,101500,Business,1135,38
2000,3,101500,Duplex,1177,87
2000,3,101500,Fourplex,1140,51
2000,3,101500,Hospital,3133,7
2000,3,101500,Miscellaneous,6,6
2000,3,101500,Parks & Municipals,782,11
2000,3,101500,Restaurant,460,8
2000,3,101500,School or Church or Charity,56,5
2000,3,101500,Single Residence,2542,344
2000,3,101500,Triplex,713,44
2000,3,101600,Apartment,4880,36
2000,3,101600,Business,269,20
2000,3,101600,Duplex,934,84
2000,3,101600,Fourplex,541,27
2000,3,101600,Miscellaneous,0,10
2000,3,101600,Parks & Municipals,64,4
2000,3,101600,School or Church or Charity,1267,26
2000,3,101600,Single Residence,4172,615
2000,3,101600,Triplex,699,37
2000,3,101700,Apartment,7662,82
2000,3,101700,Business,2816,64
2000,3,101700,Duplex,770,70
2000,3,101700,Fourplex,783,37
2000,3,101700,Miscellaneous,0,1
2000,3,101700,Parks & Municipals,0,5
2000,3,101700,Restaurant,129,1
2000,3,101700,School or Church or Charity,183,6
2000,3,101700,Single Residence,1450,241
2000,3,101700,Triplex,188,13
2000,3,101800,Apartment,4186,44
2000,3,101800,Business,1627,51
2000,3,101800,Duplex,1021,101
2000,3,101800,Fourplex,1082,48
2000,3,101800,Hotel or Motel,269,1
2000,3,101800,Industry,2325,2
2000,3,101800,Miscellaneous,12,6
2000,3,101800,Parks & Municipals,0,5
2000,3,101800,Restaurant,686,9
2000,3,101800,School or Church or Charity,448,11
2000,3,101800,Single Residence,2549,477
2000,3,101800,Triplex,237,16
2000,3,101900,Apartment,5076,60
2000,3,101900,Business,5120,134
2000,3,101900,Duplex,119,13
2000,3,101900,Fourplex,336,14
2000,3,101900,Hotel or Motel,54,2
2000,3,101900,Miscellaneous,0,6
2000,3,101900,Parks & Municipals,74,9
2000,3,101900,Restaurant,640,13
2000,3,101900,School or Church or Charity,432,10
2000,3,101900,Single Residence,436,51
2000,3,101900,Triplex,20,3
2000,3,102000,Apartment,3518,50
2000,3,102000,Business,5622,81
2000,3,102000,Duplex,1303,98
2000,3,102000,Fourplex,403,18
2000,3,102000,Hotel or Motel,6,1
2000,3,102000,Miscellaneous,0,1
2000,3,102000,Parks & Municipals,0,9
2000,3,102000,Restaurant,28,2
2000,3,102000,School or Church or Charity,83,7
2000,3,102000,Single Residence,2625,409
2000,3,102000,Triplex,340,18
2000,3,102100,Apartment,5028,42
2000,3,102100,Business,5065,111
2000,3,102100,Fourplex,35,4
2000,3,102100,Miscellaneous,0,2
2000,3,102100,Parks & Municipals,924,6
2000,3,102100,Restaurant,383,4
2000,3,102100,School or Church or Charity,148,5
2000,3,102100,Single Residence,28,4
2000,3,102300,Apartment,4523,21
2000,3,102300,Business,3751,108
2000,3,102300,Duplex,482,45
2000,3,102300,Fourplex,281,10
2000,3,102300,Industry,0,1
2000,3,102300,Miscellaneous,823,5
2000,3,102300,Parks & Municipals,1636,16
2000,3,102300,Restaurant,143,4
2000,3,102300,School or Church or Charity,198,5
2000,3,102300,Single Residence,1652,200
2000,3,102300,Triplex,71,3
2000,3,102500,Apartment,2999,18
2000,3,102500,Business,9411,181
2000,3,102500,Duplex,73,4
2000,3,102500,Fourplex,8,1
2000,3,102500,Hotel or Motel,4415,16
2000,3,102500,Industry,856,15
2000,3,102500,Miscellaneous,317,9
2000,3,102500,Parks & Municipals,538,9
2000,3,102500,Restaurant,1195,5
2000,3,102500,School or Church or Charity,699,10
2000,3,102500,Single Residence,151,16
2000,3,102500,Triplex,9,2
2000,3,102600,Apartment,612,11
2000,3,102600,Business,9809,162
2000,3,102600,Duplex,742,55
2000,3,102600,Fourplex,509,16
2000,3,102600,Hotel or Motel,207,1
2000,3,102600,Industry,16,5
2000,3,102600,Miscellaneous,52,4
2000,3,102600,Parks & Municipals,270,31
2000,3,102600,Restaurant,605,7
2000,3,102600,School or Church or Charity,656,21
2000,3,102600,Single Residence,7459,999
2000,3,102600,Triplex,230,12
2000,3,102701,Apartment,1766,5
2000,3,102701,Business,963,28
2000,3,102701,Duplex,1362,88
2000,3,102701,Fourplex,180,6
2000,3,102701,Parks & Municipals,0,5
2000,3,102701,Restaurant,13,1
2000,3,102701,School or Church or Charity,43,4
2000,3,102701,Single Residence,8054,938
2000,3,102701,Triplex,141,7
2000,3,102702,Apartment,2509,20
2000,3,102702,Business,9190,41
2000,3,102702,Duplex,513,27
2000,3,102702,Fourplex,1395,38
2000,3,102702,Hotel or Motel,744,3
2000,3,102702,Industry,4272,17
2000,3,102702,Miscellaneous,0,2
2000,3,102702,Parks & Municipals,412,10
2000,3,102702,Restaurant,196,2
2000,3,102702,School or Church or Charity,291,2
2000,3,102702,Single Residence,3680,399
2000,3,102702,Triplex,62,3
2000,3,102801,Apartment,0,1
2000,3,102801,Business,1979,68
2000,3,102801,Duplex,1724,92
2000,3,102801,Fourplex,37,2
2000,3,102801,Industry,152,4
2000,3,102801,Miscellaneous,0,1
2000,3,102801,Parks & Municipals,28,16
2000,3,102801,Restaurant,82,1
2000,3,102801,School or Church or Charity,262,5
2000,3,102801,Single Residence,12260,1429
2000,3,102801,Triplex,32,1
2000,3,102802,Apartment,4720,12
2000,3,102802,Business,6954,259
2000,3,102802,Duplex,840,51
2000,3,102802,Fourplex,60,1
2000,3,102802,Hotel or Motel,168,4
2000,3,102802,Industry,96,5
2000,3,102802,Miscellaneous,14,9
2000,3,102802,Parks & Municipals,280,20
2000,3,102802,Restaurant,1579,6
2000,3,102802,School or Church or Charity,392,12
2000,3,102802,Single Residence,6935,740
2000,3,102802,Triplex,34,1
2000,3,102900,Apartment,2285,18
2000,3,102900,Business,25855,621
2000,3,102900,Duplex,895,61
2000,3,102900,Fourplex,480,18
2000,3,102900,Hotel or Motel,1945,7
2000,3,102900,Industry,1048,8
2000,3,102900,Miscellaneous,13,15
2000,3,102900,Parks & Municipals,236,15
2000,3,102900,Restaurant,952,17
2000,3,102900,School or Church or Charity,257,8
2000,3,102900,Single Residence,4847,683
2000,3,102900,Triplex,89,8
2000,3,103000,Apartment,475,6
2000,3,103000,Business,1254,54
2000,3,103000,Duplex,1111,85
2000,3,103000,Fourplex,756,31
2000,3,103000,Hotel or Motel,254,3
2000,3,103000,Miscellaneous,62,5
2000,3,103000,Parks & Municipals,528,8
2000,3,103000,Restaurant,332,4
2000,3,103000,School or Church or Charity,378,5
2000,3,103000,Single Residence,4890,832
2000,3,103000,Triplex,282,17
2000,3,103100,Apartment,2118,14
2000,3,103100,Business,498,28
2000,3,103100,Duplex,1284,120
2000,3,103100,Fourplex,1369,55
2000,3,103100,Miscellaneous,0,3
2000,3,103100,Parks & Municipals,0,8
2000,3,103100,Restaurant,934,6
2000,3,103100,School or Church or Charity,799,13
2000,3,103100,Single Residence,6566,1115
2000,3,103100,Triplex,318,19
2000,3,103200,Apartment,2040,21
2000,3,103200,Business,2811,41
2000,3,103200,Duplex,1011,88
2000,3,103200,Fourplex,1313,55
2000,3,103200,Hotel or Motel,454,3
2000,3,103200,Miscellaneous,0,2
2000,3,103200,Parks & Municipals,0,8
2000,3,103200,Restaurant,2,1
2000,3,103200,School or Church or Charity,31,5
2000,3,103200,Single Residence,7612,1281
2000,3,103200,Triplex,355,17
2000,3,103300,Apartment,4126,41
2000,3,103300,Business,2717,104
2000,3,103300,Duplex,1274,118
2000,3,103300,Fourplex,1010,47
2000,3,103300,Hospital,148,3
2000,3,103300,Miscellaneous,104,5
2000,3,103300,Parks & Municipals,0,1
2000,3,103300,Restaurant,330,6
2000,3,103300,School or Church or Charity,1021,20
2000,3,103300,Single Residence,4817,841
2000,3,103300,Triplex,368,27
2000,3,103400,Apartment,344,10
2000,3,103400,Business,1199,54
2000,3,103400,Duplex,1893,179
2000,3,103400,Fourplex,1075,45
2000,3,103400,Industry,203,1
2000,3,103400,Miscellaneous,0,1
2000,3,103400,Parks & Municipals,227,3
2000,3,103400,Restaurant,113,2
2000,3,103400,School or Church or Charity,87,3
2000,3,103400,Single Residence,6912,1210
2000,3,103400,Triplex,259,20
2000,3,103500,Apartment,77,3
2000,3,103500,Business,600,27
2000,3,103500,Duplex,1801,189
2000,3,103500,Fourplex,1134,54
2000,3,103500,Parks & Municipals,0,2
2000,3,103500,Restaurant,11,1
2000,3,103500,School or Church or Charity,39,3
2000,3,103500,Single Residence,7386,1145
2000,3,103500,Triplex,406,29
2000,3,103600,Apartment,82,2
2000,3,103600,Business,59,2
2000,3,103600,Duplex,895,78
2000,3,103600,Miscellaneous,0,4
2000,3,103600,Parks & Municipals,0,4
2000,3,103600,Restaurant,68,1
2000,3,103600,School or Church or Charity,79,4
2000,3,103600,Single Residence,6499,895
2000,3,103600,Triplex,11,2
2000,3,103700,Business,113,13
2000,3,103700,Duplex,946,92
2000,3,103700,Parks & Municipals,5,3
2000,3,103700,Restaurant,51,3
2000,3,103700,School or Church or Charity,39,2
2000,3,103700,Single Residence,5785,944
2000,3,103700,Triplex,9,1
2000,3,103800,Apartment,201,4
2000,3,103800,Business,349,19
2000,3,103800,Duplex,1504,130
2000,3,103800,Fourplex,62,3
2000,3,103800,Miscellaneous,13,1
2000,3,103800,Parks & Municipals,0,1
2000,3,103800,Restaurant,297,2
2000,3,103800,School or Church or Charity,650,3
2000,3,103800,Single Residence,4283,680
2000,3,103800,Triplex,24,2
2000,3,103900,Apartment,557,6
2000,3,103900,Business,415,20
2000,3,103900,Duplex,860,80
2000,3,103900,Fourplex,19,1
2000,3,103900,Miscellaneous,-26,2
2000,3,103900,Parks & Municipals,0,2
2000,3,103900,Restaurant,20,2
2000,3,103900,School or Church or Charity,236,6
2000,3,103900,Single Residence,7570,1191
2000,3,104000,Business,1304,33
2000,3,104000,Duplex,813,77
2000,3,104000,Parks & Municipals,0,1
2000,3,104000,School or Church or Charity,-27,5
2000,3,104000,Single Residence,7473,1084
2000,3,104000,Triplex,16,1
2000,3,104100,Apartment,1027,8
2000,3,104100,Business,44,4
2000,3,104100,Duplex,696,67
2000,3,104100,Miscellaneous,0,3
2000,3,104100,Parks & Municipals,0,5
2000,3,104100,School or Church or Charity,447,7
2000,3,104100,Single Residence,6270,868
2000,3,104100,Triplex,20,1
